route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,type
J,Gare Saint Lazare,Les Mureaux,night,Saint Lazare → les Mureaux,FR,FR,32.63,night
L,Gare Saint Lazare,Maisons Laffitte,night,Saint Lazare → Maisons Laffitte,FR,FR,15.17,night
J,Mantes La Jolie,Gare Saint Lazare,night,Mantes la Jolie → Saint Lazare,FR,FR,47.01,night
L,Gare Saint Lazare,Marly Le Roi,night,Saint Lazare → Marly le Roi,FR,FR,16.68,night
L,Nanterre Universite,Gare Saint Lazare,night,Nanterre Universite → Saint Lazare,FR,FR,8.52,night
L,Gare Saint Lazare,Nanterre Universite Rer,night,Saint Lazare → Nanterre Universite Rer,FR,FR,8.66,night
J,Place Coutisson,Gare Saint Lazare,night,Place Coutisson → Saint Lazare,FR,FR,21.41,night
J,Pontoise,Gare Saint Lazare,night,Pontoise → Saint Lazare,FR,FR,25.16,night
L,Gare Saint Lazare,Saint Cloud,night,Saint Lazare → Saint Cloud,FR,FR,8.56,night
L,Saint Nom La Breteche Foret De Marly,Gare Saint Lazare,night,Saint Nom la Breteche Foret de Marly → Saint Lazare,FR,FR,20.01,night
L,Gare Saint Lazare,Sartrouville,night,Saint Lazare → Sartrouville,FR,FR,13.94,night
TER,Gare Saint Lazare,Vernon Giverny,night,Saint Lazare → Vernon Giverny,FR,FR,66.21,night
L,Versailles Rive Droite,Gare Saint Lazare,night,Versailles Rive Droite → Saint Lazare,FR,FR,15.67,night
RE,Lausanne,Geneve Aeroport,night,Lausanne → Geneve Aeroport,CH,CH,50.72,night
IC,Geneve Aeroport,Locarno,night,Geneve Aeroport → Locarno,CH,CH,207.07,night
IR15,Luzern,Geneve Aeroport,night,Luzern → Geneve Aeroport,CH,CH,190.85,night
RE,Martigny,Geneve Aeroport,night,Martigny → Geneve Aeroport,CH,CH,75.8,night
IR95,Geneve Aeroport,Morges,night,Geneve Aeroport → Morges,CH,CH,42.64,night
IR57,Geneve Aeroport,Neuchatel,night,Geneve Aeroport → Neuchatel,CH,CH,105.73,night
IR95,Sion,Geneve Aeroport,night,Sion → Geneve Aeroport,CH,CH,95.94,night
IC1,St Gallen,Geneve Aeroport,night,St Gallen → Geneve Aeroport,CH,CH,280.97,night
RE,Geneve Aeroport,St Maurice,night,Geneve Aeroport → St Maurice,CH,CH,68.49,night
IR15,Geneve Aeroport,Sursee,night,Geneve Aeroport → Sursee,CH,CH,183.89,night
RE,Vevey,Geneve Aeroport,night,Vevey → Geneve Aeroport,CH,CH,61.72,night
RE,Villeneuve Vd,Geneve Aeroport,night,Villeneuve Vd → Geneve Aeroport,CH,CH,65.25,night
IR90,Geneve Aeroport,Visp,night,Geneve Aeroport → Visp,CH,CH,136.2,night
IC1,Zurich Hb,Geneve Aeroport,night,Zurich Hb → Geneve Aeroport,CH,CH,224.45,night
IR,Geneve,Geneve Aeroport,night,Geneve → Geneve Aeroport,CH,CH,3.41,night
EXT,Geneve Eaux Vives,Geneve,night,Geneve Eaux Vives → Geneve,CH,CH,2.1,night
R,Geneve,La Plaine,night,Geneve → la Plaine,CH,CH,11.51,night
EXT,Lancy Bachet,Geneve,night,Lancy Bachet → Geneve,CH,CH,4.11,night
RE,Geneve,Lausanne,night,Geneve → Lausanne,CH,CH,50.56,night
IR15,Luzern,Geneve,night,Luzern → Geneve,CH,CH,190.05,night
RE,Martigny,Geneve,night,Martigny → Geneve,CH,CH,73.07,night
RE,Morges,Geneve,night,Morges → Geneve,CH,CH,42.98,night
RE,Nyon,Geneve,night,Nyon → Geneve,CH,CH,20.66,night
TGV,Geneve,Paris Gare De Lyon,night,Geneve → Paris de Lyon,CH,CH,407.18,night
R,Geneve,Pougny Chancy,night,Geneve → Pougny Chancy,CH,CH,15.74,night
R,Geneve,Satigny,night,Geneve → Satigny,CH,CH,8.08,night
IR,Sion,Geneve,night,Sion → Geneve,CH,CH,93.63,night
IC1,St Gallen,Geneve,night,St Gallen → Geneve,CH,CH,280.16,night
RE,Geneve,St Maurice,night,Geneve → St Maurice,CH,CH,66.14,night
RE,Vevey,Geneve,night,Vevey → Geneve,CH,CH,60.71,night
RE,Geneve,Villeneuve Vd,night,Geneve → Villeneuve Vd,CH,CH,63.79,night
R,Nyon,Genolier,night,Nyon → Genolier,CH,CH,5.99,night
RE,Giengen Brenz,Ulm Hbf,night,Giengen Brenz → Ulm,CH,CH,30.87,night
S5,Giswil,Luzern,night,Giswil → Luzern,CH,CH,25.55,night
S20,Giubiasco,Locarno,night,Giubiasco → Locarno,CH,CH,15.57,night
S90,Giubiasco,Lugano,night,Giubiasco → Lugano,CH,CH,19.22,night
RE,Mendrisio,Giubiasco,night,Mendrisio → Giubiasco,CH,CH,33.94,night
S21,Neuchatel,Givisiez,night,Neuchatel → Givisiez,CH,CH,24.86,night
S30,Payerne,Givisiez,night,Payerne → Givisiez,CH,CH,14.47,night
S30,Givisiez,Yverdon Les Bains,night,Givisiez → Yverdon les Bains,CH,CH,37.43,night
TER,Lyon Perrache,Givors,night,Lyon Perrache → Givors,CH,CH,18.73,night
S25,Linthal,Glarus,night,Linthal → Glarus,CH,CH,13.89,night
CC,Oberwald,Gletsch,night,Oberwald → Gletsch,CH,CH,3.67,night
CC,Gletsch,Realp Dfb,night,Gletsch → Realp Dfb,CH,CH,11.35,night
R,Montreux,Glion,night,Montreux → Glion,CH,CH,1.19,night
R,La Chaux De Fonds,Glovelier,night,la Chaux de Fonds → Glovelier,CH,CH,39.14,night
R,Le Noirmont,Glovelier,night,le Noirmont → Glovelier,CH,CH,22.78,night
R,Saignelegier,Glovelier,night,Saignelegier → Glovelier,CH,CH,18.53,night
CC,Zermatt Ggb,Gornergrat,night,Zermatt Ggb → Gornergrat,CH,CH,5.21,night
IR26,Goschenen,Luzern,night,Goschenen → Luzern,CH,CH,47.7,night
R,Realp,Goschenen,night,Realp → Goschenen,CH,CH,9.91,night
S23,Herisau,Gossau Sg,night,Herisau → Gossau Sg,CH,CH,3.0,night
S1,Gossau Sg,Kreuzlingen,night,Gossau Sg → Kreuzlingen,CH,CH,27.5,night
S1,Gossau Sg,Schaffhausen,night,Gossau Sg → Schaffhausen,CH,CH,56.4,night
S23,Gossau Sg,Wasserauen,night,Gossau Sg → Wasserauen,CH,CH,19.29,night
S5,Gossau Sg,Weinfelden,night,Gossau Sg → Weinfelden,CH,CH,20.4,night
D,Goussainville,Melun,night,Goussainville → Melun,FR,FR,56.91,night
D,Goussainville,Villeneuve Saint Georges,night,Goussainville → Villeneuve Saint Georges,FR,FR,32.64,night
R,Lausanne,Grandson,night,Lausanne → Grandson,CH,CH,32.2,night
R,St Maurice,Grandson,night,St Maurice → Grandson,CH,CH,71.15,night
R,Grandson,Villeneuve Vd,night,Grandson → Villeneuve Vd,CH,CH,50.31,night
S3,Hart B Graz Bahnhof 1,Graz Hbf 1B E,night,Hart B Graz Bahnhof 1 → Graz 1b E,AT,AT,7.65,night
A8,Graz Hbf 1B E,Innsbruck Hauptbahnhof,night,Graz 1b E → Innsbruck Hauptbahnhof,AT,AT,304.31,night
A9,Graz Hbf 1B E,Wien Hauptbahnhof,night,Graz 1b E → Wien Hauptbahnhof,AT,AT,143.11,night
A8,Graz Hbf 2,Innsbruck Hauptbahnhof,night,Graz 2 → Innsbruck Hauptbahnhof,AT,AT,304.28,night
A4,Graz Hbf 2,Wien Hauptbahnhof,night,Graz 2 → Wien Hauptbahnhof,AT,AT,143.19,night
A8,Innsbruck Hauptbahnhof,Graz Hbf 3,night,Innsbruck Hauptbahnhof → Graz 3,AT,AT,304.23,night
A10,Salzburg Hauptbahnhof,Graz Hbf 3,night,Salzburg Hauptbahnhof → Graz 3,AT,AT,196.29,night
A12-2,Graz Hbf 3,Wien Hauptbahnhof,night,Graz 3 → Wien Hauptbahnhof,AT,AT,143.09,night
A8,Innsbruck Hauptbahnhof,Graz Hbf 4,night,Innsbruck Hauptbahnhof → Graz 4,AT,AT,304.26,night
A12-2,Wien Hauptbahnhof,Graz Hbf 4,night,Wien Hauptbahnhof → Graz 4,AT,AT,143.16,night
A8,Graz Hbf 5,Innsbruck Hauptbahnhof,night,Graz 5 → Innsbruck Hauptbahnhof,AT,AT,304.26,night
A10,Graz Hbf 5,Salzburg Hauptbahnhof,night,Graz 5 → Salzburg Hauptbahnhof,AT,AT,196.38,night
A4,Wien Hauptbahnhof,Graz Hbf 5,night,Wien Hauptbahnhof → Graz 5,AT,AT,143.17,night
A8,Innsbruck Hauptbahnhof,Graz Hbf 6,night,Innsbruck Hauptbahnhof → Graz 6,AT,AT,304.25,night
ICE,Salzburg Hbf,Graz Hbf,night,Salzburg → Graz,AT,AT,196.38,night
TER,Rives,Grenoble Universites Gieres,night,Rives → Grenoble Universites Gieres,CH,CH,29.92,night
TER,St Andre Le Gaz,Grenoble Universites Gieres,night,St Andre le Gaz → Grenoble Universites Gieres,CH,CH,44.88,night
TER,St Marcellin Isere,Grenoble Universites Gieres,night,St Marcellin Isere → Grenoble Universites Gieres,CH,CH,36.34,night
TER,Valence,Grenoble Universites Gieres,night,Valence → Grenoble Universites Gieres,CH,CH,75.63,night
TER,Lyon Part Dieu,Grenoble,night,Lyon Part Dieu → Grenoble,CH,CH,91.89,night
TGV,Grenoble,Nantes,night,Grenoble → Nantes,CH,CH,601.81,night
TGV,Paris Gare De Lyon,Grenoble,night,Paris de Lyon → Grenoble,CH,CH,478.6,night
TGV,Rennes,Grenoble,night,Rennes → Grenoble,CH,CH,649.79,night
TER,Grenoble,Rives,night,Grenoble → Rives,CH,CH,25.42,night
TER,St Andre Le Gaz,Grenoble,night,St Andre le Gaz → Grenoble,CH,CH,42.03,night
TER,St Marcellin Isere,Grenoble,night,St Marcellin Isere → Grenoble,CH,CH,30.93,night
TER,Grenoble,Valence,night,Grenoble → Valence,CH,CH,70.81,night
R,Interlaken Ost,Grindelwald Terminal,night,Interlaken Ost → Grindelwald Terminal,CH,CH,13.42,night
R,Matten B Interlaken,Grindelwald Terminal,night,Matten B Interlaken → Grindelwald Terminal,CH,CH,12.27,night
CC,Grindelwald Grund,Grindelwald,night,Grindelwald Grund → Grindelwald,CH,CH,0.79,night
R,Grindelwald,Interlaken Ost,night,Grindelwald → Interlaken Ost,CH,CH,14.54,night
CC,Grindelwald,Kleine Scheidegg,night,Grindelwald → Kleine Scheidegg,CH,CH,7.11,night
R,Grindelwald,Lutschental,night,Grindelwald → Lutschental,CH,CH,6.59,night
R,Murren Blm,Grutschalp,night,Murren Blm → Grutschalp,CH,CH,3.64,night
S50,Gruyeres,Montbovon,night,Gruyeres → Montbovon,CH,CH,11.07,night
S51,Palezieux,Gruyeres,night,Palezieux → Gruyeres,CH,CH,18.53,night
R,Gryon,Villars Sur Ollon,night,Gryon → Villars Sur Ollon,CH,CH,2.54,night
R,Gstaad,Lenk Im Simmental,night,Gstaad → Lenk Im Simmental,CH,CH,12.32,night
S50,Montbovon,Gstaad,night,Montbovon → Gstaad,CH,CH,18.59,night
R,Gstaad,Montreux,night,Gstaad → Montreux,CH,CH,28.97,night
R,Gstaad,Zweisimmen,night,Gstaad → Zweisimmen,CH,CH,11.16,night
TER,Gueret,Montlucon,night,Gueret → Montlucon,CH,CH,58.05,night
S2,Gumligen,Langnau I E,night,Gumligen → Langnau I E,CH,CH,21.17,night
S2,Gumligen,Laupen Be,night,Gumligen → Laupen Be,CH,CH,20.35,night
S1,Gumligen,Thun,night,Gumligen → Thun,CH,CH,22.08,night
TER,Hagondange,Verdun,night,Hagondange → Verdun,CH,CH,57.85,night
TER,Haguenau,Niederbronn Les Bains,night,Haguenau → Niederbronn les Bains,CH,CH,18.88,night
TER,Strasbourg,Haguenau,night,Strasbourg → Haguenau,CH,CH,25.62,night
ICE 33,Hamburg Altona S,Koln Hbf,night,Hamburg Altona S → Koln,DE,DE,353.86,night
ICE 42,Hamburg Altona S,Munchen Hbf,night,Hamburg Altona S → Munchen,DE,DE,612.49,night
ICE 42,Munchen Pasing,Hamburg Altona S,night,Munchen Pasing → Hamburg Altona S,DE,DE,610.22,night
D19,Hamburg Hauptbahnhof,Hamburg Altona,night,Hamburg Hauptbahnhof → Hamburg Altona,DE,DE,4.76,night
Innsbruck Hbf → Hamburg-Altona,Innsbruck Hbf,Hamburg Altona,night,Innsbruck → Hamburg Altona,AT,DE,706.98,night
Köln Hbf → Hamburg-Altona,Koln Hbf,Hamburg Altona,night,Koln → Hamburg Altona,DE,DE,353.86,night
Hamburg-Altona → München Hbf,Hamburg Altona,Munchen Hbf,night,Hamburg Altona → Munchen,DE,DE,612.49,night
Hamburg-Altona → München Ost,Hamburg Altona,Munchen Ost,night,Hamburg Altona → Munchen Ost,DE,DE,614.5,night
Wien Hbf → Hamburg-Altona,Wien Hbf,Hamburg Altona,night,Wien → Hamburg Altona,AT,DE,748.05,night
Wien Hbf (Autoreisezuganlage) → Hamburg-Altona,Wien Hbf Autoreisezuganlage,Hamburg Altona,night,Wien Autoreisezuganlage → Hamburg Altona,AT,DE,749.53,night
Zürich HB → Hamburg-Altona,Zurich Hb,Hamburg Altona,night,Zurich Hb → Hamburg Altona,CH,DE,693.6,night
Hamburg-Bergedorf → Innsbruck Hbf,Hamburg Bergedorf,Innsbruck Hbf,night,Hamburg Bergedorf → Innsbruck,DE,AT,697.5,night
Köln Hbf → Hamburg Dammtor,Koln Hbf,Hamburg Dammtor,night,Koln → Hamburg Dammtor,DE,DE,356.71,night
ICE 25,Hamburg Dammtor,Munchen Hbf,night,Hamburg Dammtor → Munchen,DE,DE,612.67,night
ICE 42,Munchen Hbf,Hamburg Harburg S,night,Munchen → Hamburg Harburg S,DE,DE,601.2,night
Innsbruck Hbf → Hamburg-Harburg,Innsbruck Hbf,Hamburg Harburg,night,Innsbruck → Hamburg Harburg,AT,DE,695.77,night
Köln Hbf → Hamburg-Harburg,Koln Hbf,Hamburg Harburg,night,Koln → Hamburg Harburg,DE,DE,347.5,night
München Hbf → Hamburg-Harburg,Munchen Hbf,Hamburg Harburg,night,Munchen → Hamburg Harburg,DE,DE,601.2,night
Wien Hbf → Hamburg-Harburg,Wien Hbf,Hamburg Harburg,night,Wien → Hamburg Harburg,AT,DE,737.39,night
Zürich HB → Hamburg-Harburg,Zurich Hb,Hamburg Harburg,night,Zurich Hb → Hamburg Harburg,CH,DE,683.55,night
Hamburg Hbf → Innsbruck Hbf,Hamburg Hbf,Innsbruck Hbf,night,Hamburg → Innsbruck,DE,AT,706.26,night
Hamburg Hbf → Köln Hbf,Hamburg Hbf,Koln Hbf,night,Hamburg → Koln,DE,DE,356.68,night
Hamburg Hbf → München Hbf,Hamburg Hbf,Munchen Hbf,night,Hamburg → Munchen,DE,DE,611.58,night
Wien Hbf (Autoreisezuganlage) → Hamburg Hbf,Wien Hbf Autoreisezuganlage,Hamburg Hbf,night,Wien Autoreisezuganlage → Hamburg,AT,DE,746.51,night
Zürich HB → Hamburg Hbf,Zurich Hb,Hamburg Hbf,night,Zurich Hb → Hamburg,CH,DE,694.34,night
S42,Hasle Ruegsau,Konolfingen,night,Hasle Ruegsau → Konolfingen,CH,CH,15.29,night
S4,Langnau I E,Hasle Ruegsau,night,Langnau I E → Hasle Ruegsau,CH,CH,13.0,night
S4,Hasle Ruegsau,Lutzelfluh Goldbach,night,Hasle Ruegsau → Lutzelfluh Goldbach,CH,CH,2.4,night
S42,Thun,Hasle Ruegsau,night,Thun → Hasle Ruegsau,CH,CH,29.13,night
R,Haut De Caux,Montreux,night,Haut de Caux → Montreux,CH,CH,2.88,night
RE,Hechingen,Sigmaringen,night,Hechingen → Sigmaringen,CH,CH,35.66,night
SN,Heerbrugg,St Gallen,night,Heerbrugg → St Gallen,CH,CH,19.42,night
SN,Heerbrugg,Wil Sg,night,Heerbrugg → Wil Sg,CH,CH,44.47,night
SN,Winterthur,Heerbrugg,night,Winterthur → Heerbrugg,CH,CH,68.66,night
S25,Rorschach,Heiden,night,Rorschach → Heiden,CH,CH,4.27,night
S25,Rorschach Hafen,Heiden,night,Rorschach Hafen → Heiden,CH,CH,4.88,night
RB,Korntal,Heimerdingen,night,Korntal → Heimerdingen,CH,CH,10.32,night
S33,Schaffhausen,Henggart,night,Schaffhausen → Henggart,CH,CH,15.41,night
RE,Sigmaringen,Herbertingen,night,Sigmaringen → Herbertingen,CH,CH,14.5,night
RE,Triberg,Herbertingen,night,Triberg → Herbertingen,CH,CH,87.81,night
RE,Villingen Schwarzw,Herbertingen,night,Villingen Schwarzw → Herbertingen,CH,CH,70.49,night
S62,Herblingen,Konstanz,night,Herblingen → Konstanz,CH,CH,38.95,night
S62,Herblingen,Schaffhausen,night,Herblingen → Schaffhausen,CH,CH,3.16,night
S62,Herblingen,Singen Hohentwiel,night,Herblingen → Singen Hohentwiel,CH,CH,14.02,night
IR,Hergiswil Nw,Luzern,night,Hergiswil Nw → Luzern,CH,CH,7.51,night
RE,Herisau,Konstanz,night,Herisau → Konstanz,CH,CH,30.79,night
RE,Herisau,Romanshorn,night,Herisau → Romanshorn,CH,CH,20.97,night
S4,Sargans,Herisau,night,Sargans → Herisau,CH,CH,40.48,night
RE,St Gallen,Herisau,night,St Gallen → Herisau,CH,CH,7.91,night
S4,St Margrethen Sg,Herisau,night,St Margrethen Sg → Herisau,CH,CH,28.08,night
S16,Zurich Flughafen,Herrliberg Feldmeilen,night,Zurich Flughafen → Herrliberg Feldmeilen,CH,CH,19.12,night
S16,Zurich Hardbrucke,Herrliberg Feldmeilen,night,Zurich Hardbrucke → Herrliberg Feldmeilen,CH,CH,13.57,night
S16,Herrliberg Feldmeilen,Zurich Hb,night,Herrliberg Feldmeilen → Zurich Hb,CH,CH,12.03,night
S16,Zurich Tiefenbrunnen,Herrliberg Feldmeilen,night,Zurich Tiefenbrunnen → Herrliberg Feldmeilen,CH,CH,8.52,night
RE,Sigmaringen,Herrlingen,night,Sigmaringen → Herrlingen,CH,CH,62.1,night
RE,Triberg,Herrlingen,night,Triberg → Herrlingen,CH,CH,126.73,night
RE,Villingen Schwarzw,Herrlingen,night,Villingen Schwarzw → Herrlingen,CH,CH,113.38,night
S14,Hinwil,Wetzikon Zh,night,Hinwil → Wetzikon Zh,CH,CH,4.1,night
S14,Hinwil,Zurich Altstetten,night,Hinwil → Zurich Altstetten,CH,CH,28.31,night
S3,Hinwil,Zurich Hardbrucke,night,Hinwil → Zurich Hardbrucke,CH,CH,26.09,night
S14,Zurich Hb,Hinwil,night,Zurich Hb → Hinwil,CH,CH,24.18,night
S14,Zurich Oerlikon,Hinwil,night,Zurich Oerlikon → Hinwil,CH,CH,25.48,night
S9,Lenzburg,Hochdorf,night,Lenzburg → Hochdorf,CH,CH,26.48,night
S9,Luzern,Hochdorf,night,Luzern → Hochdorf,CH,CH,13.09,night
RE,Plochingen,Horb,night,Plochingen → Horb,CH,CH,61.09,night
RE,Horb,Stuttgart Hbf,night,Horb → Stuttgart,CH,CH,52.68,night
RB,Tubingen Hbf,Horb,night,Tubingen → Horb,CH,CH,28.24,night
S41,Luzern,Horw,night,Luzern → Horw,CH,CH,3.64,night
J,Les Mureaux,Houilles Carrieres Sur Seine,night,les Mureaux → Houilles Carrieres Sur Seine,FR,FR,21.4,night
J,Mantes La Jolie,Houilles Carrieres Sur Seine,night,Mantes la Jolie → Houilles Carrieres Sur Seine,FR,FR,35.97,night
S7,Langenthal,Huttwil,night,Langenthal → Huttwil,CH,CH,12.24,night
R,Huttwil,Sumiswald Grunen,night,Huttwil → Sumiswald Grunen,CH,CH,12.72,night
R,Wasen I E,Huttwil,night,Wasen I E → Huttwil,CH,CH,8.8,night
S7,Wolhusen,Huttwil,night,Wolhusen → Huttwil,CH,CH,19.12,night
RE,Landquart,Ilanz,night,Landquart → Ilanz,CH,CH,33.91,night
RE,Ilanz,Reichenau Tamins,night,Ilanz → Reichenau Tamins,CH,CH,16.54,night
R,Innertkirchen Grimseltor,Meiringen,night,Innertkirchen Grimseltor → Meiringen,CH,CH,4.22,night
R,Innertkirchen Kraftwerk Bahn,Meiringen,night,Innertkirchen Kraftwerk Bahn → Meiringen,CH,CH,4.62,night
S6,Innsbruck Westbahnhof,Innsbruck Hauptbahnhof,night,Innsbruck Westbahnhof → Innsbruck Hauptbahnhof,AT,AT,1.02,night
A1,Wien Hauptbahnhof,Innsbruck Hauptbahnhof,night,Wien Hauptbahnhof → Innsbruck Hauptbahnhof,AT,AT,386.09,night
Innsbruck Hbf → München Hbf,Innsbruck Hbf,Munchen Hbf,night,Innsbruck → Munchen,AT,DE,98.22,night
Innsbruck Hbf → München Hbf Gl.5-10,Innsbruck Hbf,Munchen Hbf Gl 5 10,night,Innsbruck → Munchen Gl 5 10,AT,DE,98.18,night
S52,Kerzers,Ins,night,Kerzers → Ins,CH,CH,7.59,night
S37,Ins,Siselen Finsterhennen,night,Ins → Siselen Finsterhennen,CH,CH,7.05,night
S37,Tauffelen,Ins,night,Tauffelen → Ins,CH,CH,10.55,night
R,Lauterbrunnen,Interlaken Ost,night,Lauterbrunnen → Interlaken Ost,CH,CH,10.66,night
PE,Luzern,Interlaken Ost,night,Luzern → Interlaken Ost,CH,CH,52.2,night
IR,Meiringen,Interlaken Ost,night,Meiringen → Interlaken Ost,CH,CH,24.38,night
IC81,Romanshorn,Interlaken Ost,night,Romanshorn → Interlaken Ost,CH,CH,150.07,night
RE,Spiez,Interlaken Ost,night,Spiez → Interlaken Ost,CH,CH,14.42,night
IC61,Thun,Interlaken Ost,night,Thun → Interlaken Ost,CH,CH,19.6,night
IC81,Zurich Hb,Interlaken Ost,night,Zurich Hb → Interlaken Ost,CH,CH,91.84,night
RE,Zweisimmen,Interlaken Ost,night,Zweisimmen → Interlaken Ost,CH,CH,40.7,night
R,Locarno Fart,Intragna,night,Locarno Fart → Intragna,CH,CH,7.75,night
C,Juvisy,Invalides,night,Juvisy → Invalides,FR,FR,19.92,night
C,Montigny Beauchamp,Invalides,night,Montigny Beauchamp → Invalides,FR,FR,18.22,night
C,Pontoise,Invalides,night,Pontoise → Invalides,FR,FR,25.87,night
C,Invalides,Saint Martin D Etampes,night,Invalides → Saint Martin D Etampes,FR,FR,49.93,night
C,Saint Quentin En Yvelines Montigny Le Bretonneux,Invalides,night,Saint Quentin En Yvelines Montigny le Bretonneux → Invalides,FR,FR,21.33,night
C,Invalides,Versailles Chateau Rive Gauche,night,Invalides → Versailles Chateau Rive Gauche,FR,FR,15.07,night
TER,Les Laumes Alesia,Is Sur Tille,night,les Laumes Alesia → Is Sur Tille,CH,CH,50.19,night
RE,Iselle Di Trasquera,Spiez,night,Iselle Di Trasquera → Spiez,CH,CH,66.87,night
RE,Iselle Di Trasquera,Visp,night,Iselle Di Trasquera → Visp,CH,CH,26.84,night
TER,Issoire,Moulins Sur Allier,night,Issoire → Moulins Sur Allier,CH,CH,113.3,night
TER,Issoire,Riom Chatel Guyon,night,Issoire → Riom Chatel Guyon,CH,CH,39.82,night
TER,Saint Germain Des Fosses,Issoire,night,Saint Germain des Fosses → Issoire,CH,CH,75.21,night
C,Pontoise,Ivry Sur Seine,night,Pontoise → Ivry Sur Seine,FR,FR,33.72,night
C,Versailles Chateau Rive Gauche,Javel,night,Versailles Chateau Rive Gauche → Javel,FR,FR,12.03,night
S8,Jegenstorf,Zollikofen,night,Jegenstorf → Zollikofen,CH,CH,6.12,night
EC 62,Salzburg Hbf,Jesenice Gr,night,Salzburg → Jesenice Gr,AT,FR,165.39,night
SI2,Jesenice Si Zelezniska Posta,Salzburg Hauptbahnhof,night,Jesenice Si Zelezniska Posta → Salzburg Hauptbahnhof,FR,AT,171.05,night
S65,Jestetten,Schaffhausen,night,Jestetten → Schaffhausen,CH,CH,6.6,night
S9,Uster,Jestetten,night,Uster → Jestetten,CH,CH,35.53,night
S9,Zurich Hb,Jestetten,night,Zurich Hb → Jestetten,CH,CH,30.82,night
CC,Kleine Scheidegg,Jungfraujoch,night,Kleine Scheidegg → Jungfraujoch,CH,CH,4.48,night
C,Paris Austerlitz,Juvisy Gare Routiere Mairie,night,Paris Austerlitz → Juvisy Mairie,FR,FR,16.75,night
D,Juvisy,Malesherbes,night,Juvisy → Malesherbes,FR,FR,44.06,night
D,Juvisy,Melun,night,Juvisy → Melun,FR,FR,26.9,night
C,Juvisy,Pontoise,night,Juvisy → Pontoise,FR,FR,44.93,night
C,Juvisy,Saint Martin D Etampes,night,Juvisy → Saint Martin D Etampes,FR,FR,34.02,night
C,Juvisy,Saint Quentin En Yvelines Montigny Le Bretonneux,night,Juvisy → Saint Quentin En Yvelines Montigny le Bretonneux,FR,FR,27.11,night
