route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country
E8,spielfeld stra bahnhof,kaindorf bahnhof,night,Spielfeld Stra Bahnhof → Kaindorf Bahnhof,,
E8,spielfeld tarifpunkt grenze bahn,kaindorf bahnhof,night,Spielfeld Tarifpunkt Grenze Bahn → Kaindorf Bahnhof,,
E8,sentilj zelezniska postaja,kaindorf bahnhof,night,Sentilj Zelezniska Postaja → Kaindorf Bahnhof,,
E8,graz hbf 1f h,gleisdorf 2,night,Graz 1f H → Gleisdorf 2,AT,
E8,sentilj zelezniska postaja,leibnitz bahnhof,night,Sentilj Zelezniska Postaja → Leibnitz Bahnhof,,
A10,graz hbf 5,spittal millstatter see bahnhof,night,Graz 5 → Spittal Millstatter See Bahnhof,AT,
A10,klagenfurt hauptbahnhof,graz hbf 1b e,night,Klagenfurt Hauptbahnhof → Graz 1b E,,AT
A10,klagenfurt hauptbahnhof,graz hbf 3,night,Klagenfurt Hauptbahnhof → Graz 3,,AT
A3,innsbruck hauptbahnhof,lindau reutin,night,Innsbruck Hauptbahnhof → Lindau Reutin,AT,
A3,bludenz bahnhof,otztal bahnhof,night,Bludenz Bahnhof → Otztal Bahnhof,,
A3,rosenheim bahnhof,wien hauptbahnhof,night,Rosenheim Bahnhof → Wien Hauptbahnhof,,AT
A96,kufstein bahnhof,hopfgarten i br bahnhof,night,Kufstein Bahnhof → Hopfgarten I Br Bahnhof,,
CAT,flughafen wien bahnhof,wien mitte landstrae,night,Flughafen Wien Bahnhof → Wien Mitte Landstrae,AT,AT
80,wien hauptbahnhof,raasdorf bahnhof,night,Wien Hauptbahnhof → Raasdorf Bahnhof,AT,
S4,schruns bahnhof,bludenz bahnhof,night,Schruns Bahnhof → Bludenz Bahnhof,,
S1,bludenz bahnhof,rankweil bahnhof,night,Bludenz Bahnhof → Rankweil Bahnhof,,
S1,pusarnitz bahnhof,spittal millstatter see bahnhof,night,Pusarnitz Bahnhof → Spittal Millstatter See Bahnhof,,
S1,villach hauptbahnhof,krumpendorf worthersee bahnhof,night,Villach Hauptbahnhof → Krumpendorf Worthersee Bahnhof,,
S1,wolfsberg bahnhof,st michael ob bleiburg bahnhst,night,Wolfsberg Bahnhof → St Michael Ob Bleiburg Bahnhst,,
S1,klagenfurt hauptbahnhof,bleiburg stadt bahnhst,night,Klagenfurt Hauptbahnhof → Bleiburg Stadt Bahnhst,,
S1,klagenfurt hauptbahnhof,wiederndorf aich bahnhst,night,Klagenfurt Hauptbahnhof → Wiederndorf Aich Bahnhst,,
S1,klagenfurt hauptbahnhof,bleiburg bahnhof,night,Klagenfurt Hauptbahnhof → Bleiburg Bahnhof,,
S1,spittal millstatter see bahnhof,villach seebach bahnhst,night,Spittal Millstatter See Bahnhof → Villach Seebach Bahnhst,,
S1,pusarnitz bahnhof,villach westbahnhof,night,Pusarnitz Bahnhof → Villach Westbahnhof,,
S1,pusarnitz bahnhof,villach hauptbahnhof,night,Pusarnitz Bahnhof → Villach Hauptbahnhof,,
S1,klagenfurt hauptbahnhof,lind rosegg bahnhst,night,Klagenfurt Hauptbahnhof → Lind Rosegg Bahnhst,,
S1,graz hbf 5,frohnleiten bahnhof 3,night,Graz 5 → Frohnleiten Bahnhof 3,AT,
S1,werndorf bahnhof,graz hbf 1f h,night,Werndorf Bahnhof → Graz 1f H,,AT
S1,werndorf bahnhof,graz hbf 3,night,Werndorf Bahnhof → Graz 3,,AT
S1,graz hbf 2,bruck mur bahnhof 4,night,Graz 2 → Bruck Mur Bahnhof 4,AT,
S1,graz hbf 2,bruck mur bahnhof 6,night,Graz 2 → Bruck Mur Bahnhof 6,AT,
S1,graz hbf 1b e,bruck mur bahnhof 5,night,Graz 1b E → Bruck Mur Bahnhof 5,AT,
S1,leibnitz bahnhof,graz puntigam bahnhof,night,Leibnitz Bahnhof → Graz Puntigam Bahnhof,,AT
S1,graz hbf 3,frohnleiten bahnhof 3,night,Graz 3 → Frohnleiten Bahnhof 3,AT,
S1,murzzuschlag,kapfenberg fachhochschule,night,Murzzuschlag → Kapfenberg Fachhochschule,,
S1,spielfeld stra bahnhof,flughafen graz feldkirchen bahnhof,night,Spielfeld Stra Bahnhof → Flughafen Graz Feldkirchen Bahnhof,,AT
S1,graz hbf 1b e,frohnleiten bahnhof 3,night,Graz 1b E → Frohnleiten Bahnhof 3,AT,
S1,werndorf bahnhof,graz hbf 6,night,Werndorf Bahnhof → Graz 6,,AT
S1,werndorf bahnhof,graz hbf 2,night,Werndorf Bahnhof → Graz 2,,AT
S1,frohnleiten bahnhof 3,graz hbf 6,night,Frohnleiten Bahnhof 3 → Graz 6,,AT
S1,frohnleiten bahnhof 3,graz hbf 4,night,Frohnleiten Bahnhof 3 → Graz 4,,AT
S1,st valentin bahnhof,linz donau hauptbahnhof 4,night,St Valentin Bahnhof → Linz Donau Hauptbahnhof 4,,
S1,st valentin bahnhof,linz donau hauptbahnhof 12,night,St Valentin Bahnhof → Linz Donau Hauptbahnhof 12,,
S1,linz donau hauptbahnhof 12,ernsthofen bahnhof,night,Linz Donau Hauptbahnhof 12 → Ernsthofen Bahnhof,,
S1,linz donau hauptbahnhof 2,ernsthofen bahnhof,night,Linz Donau Hauptbahnhof 2 → Ernsthofen Bahnhof,,
S1,st valentin bahnhof,linz donau hauptbahnhof 2,night,St Valentin Bahnhof → Linz Donau Hauptbahnhof 2,,
S1,garsten bahnhof,st valentin bahnhof,night,Garsten Bahnhof → St Valentin Bahnhof,,
S1,garsten bahnhof,ennsdorf bahnhof,night,Garsten Bahnhof → Ennsdorf Bahnhof,,
S1,st valentin bahnhof,linz donau hauptbahnhof 10,night,St Valentin Bahnhof → Linz Donau Hauptbahnhof 10,,
S1,linz donau hauptbahnhof 8,st valentin bahnhof,night,Linz Donau Hauptbahnhof 8 → St Valentin Bahnhof,,
S1,linz donau hauptbahnhof 11,st valentin bahnhof,night,Linz Donau Hauptbahnhof 11 → St Valentin Bahnhof,,
S1,linz donau hauptbahnhof 10,ernsthofen bahnhof,night,Linz Donau Hauptbahnhof 10 → Ernsthofen Bahnhof,,
S1,linz donau hauptbahnhof 11,ernsthofen bahnhof,night,Linz Donau Hauptbahnhof 11 → Ernsthofen Bahnhof,,
S1,graz hbf 4,lebring bahnhof,night,Graz 4 → Lebring Bahnhof,AT,
S1,graz hbf 3,lebring bahnhof,night,Graz 3 → Lebring Bahnhof,AT,
S1,graz hbf 2,lebring bahnhof,night,Graz 2 → Lebring Bahnhof,AT,
S1,graz hbf 1b e,lebring bahnhof,night,Graz 1b E → Lebring Bahnhof,AT,
S1,frohnleiten bahnhof 3,feldkirchen seiersberg bahnhof,night,Frohnleiten Bahnhof 3 → Feldkirchen Seiersberg Bahnhof,,
S1,bruck mur bahnhof 3,graz hbf 4,night,Bruck Mur Bahnhof 3 → Graz 4,,AT
S1,bruck mur bahnhof 26,graz hbf 4,night,Bruck Mur Bahnhof 26 → Graz 4,,AT
S1,bruck mur bahnhof 5,krieglach bahnhof,night,Bruck Mur Bahnhof 5 → Krieglach Bahnhof,,
S1,graz hbf 3,bruck mur bahnhof 5,night,Graz 3 → Bruck Mur Bahnhof 5,AT,
S1,graz hbf 5,lebring bahnhof,night,Graz 5 → Lebring Bahnhof,AT,
S1,bregenz bahnhof,lindau insel,night,Bregenz Bahnhof → Lindau Insel,,
S1,bregenz hafen bahnhof,dornbirn schoren bahnhof,night,Bregenz Hafen Bahnhof → Dornbirn Schoren Bahnhof,,
S1,lochau horbranz bahnhof,dornbirn bahnhof,night,Lochau Horbranz Bahnhof → Dornbirn Bahnhof,,
S1,lindau reutin,dornbirn haselstauden bahnhof,night,Lindau Reutin → Dornbirn Haselstauden Bahnhof,,
S1,lindau insel,schwarzach bahnhof,night,Lindau Insel → Schwarzach Bahnhof,,
S1,bludenz moos bahnhof,feldkirch bahnhof,night,Bludenz Moos Bahnhof → Feldkirch Bahnhof,,
S1,gotzis bahnhof,wolfurt bahnhof,night,Gotzis Bahnhof → Wolfurt Bahnhof,,
S1,bludenz bahnhof,bludenz moos bahnhof,night,Bludenz Bahnhof → Bludenz Moos Bahnhof,,
S1,feldkirch bahnhof,dornbirn hatlerdorf bahnhof,night,Feldkirch Bahnhof → Dornbirn Hatlerdorf Bahnhof,,
S1,bregenz bahnhof,dornbirn hatlerdorf bahnhof,night,Bregenz Bahnhof → Dornbirn Hatlerdorf Bahnhof,,
S1,wien meidling,wien hauptbahnhof,night,Wien Meidling → Wien Hauptbahnhof,AT,AT
S1,wien liesing,wien hauptbahnhof,night,Wien Liesing → Wien Hauptbahnhof,AT,AT
S1,wien praterstern,wien leopoldau,night,Wien Praterstern → Wien Leopoldau,AT,AT
S1,modling bahnhof,wien meidling,night,Modling Bahnhof → Wien Meidling,,AT
S1,wien meidling,wien praterstern,night,Wien Meidling → Wien Praterstern,AT,AT
S1,wien rennweg,wien leopoldau,night,Wien Rennweg → Wien Leopoldau,AT,AT
S1,modling bahnhof,wien hauptbahnhof,night,Modling Bahnhof → Wien Hauptbahnhof,,AT
S1,wien floridsdorf,ganserndorf bahnhof,night,Wien Floridsdorf → Ganserndorf Bahnhof,AT,
S1,wien meidling,wien handelskai,night,Wien Meidling → Wien Handelskai,AT,AT
S1,wien liesing,wien mitte landstrae,night,Wien Liesing → Wien Mitte Landstrae,AT,AT
S1,wien praterstern,helmahof bahnhof,night,Wien Praterstern → Helmahof Bahnhof,AT,
S1,wien floridsdorf,wien leopoldau,night,Wien Floridsdorf → Wien Leopoldau,AT,AT
S1,wien praterstern,wien floridsdorf,night,Wien Praterstern → Wien Floridsdorf,AT,AT
S1,wiener neustadt hauptbahnhof,baden bahnhof,night,Wiener Neustadt Hauptbahnhof → Baden Bahnhof,AT,
S1,wien floridsdorf,wien suenbrunn,night,Wien Floridsdorf → Wien Suenbrunn,AT,AT
S1,wien hauptbahnhof,wien atzgersdorf,night,Wien Hauptbahnhof → Wien Atzgersdorf,AT,AT
S1,wien floridsdorf,wien matzleinsdorfer platz,night,Wien Floridsdorf → Wien Matzleinsdorfer Platz,AT,AT
S1,marchegg bahnhof,wien leopoldau,night,Marchegg Bahnhof → Wien Leopoldau,,AT
S1,wien liesing,wien hetzendorf,night,Wien Liesing → Wien Hetzendorf,AT,AT
S2,san candido stazione di san candido,brunico stazione di brunico,night,San Candido Stazione Di San Candido → Brunico Stazione Di Brunico,,
S2,san candido stazione di san candido,san lorenzo di sebato stazione di san lorenzo,night,San Candido Stazione Di San Candido → San Lorenzo Di Sebato Stazione Di San Lorenzo,,
S2,fortezza stazione di fortezza,valdaora stazione di valdaora anterselva,night,Fortezza Stazione Di Fortezza → Valdaora Stazione Di Valdaora Anterselva,,
S2,villach hauptbahnhof,tiffen bahnhst,night,Villach Hauptbahnhof → Tiffen Bahnhst,,
S2,feldkirchen in ktn bahnhof,villach landskron bahnhst,night,Feldkirchen In Ktn Bahnhof → Villach Landskron Bahnhst,,
S2,st veit an der glan bahnhof,tiffen bahnhst,night,St Veit An Der Glan Bahnhof → Tiffen Bahnhst,,
S2,klagenfurt hauptbahnhof,tauchendorf haidensee bahnhst,night,Klagenfurt Hauptbahnhof → Tauchendorf Haidensee Bahnhst,,
S2,linz donau hauptbahnhof 5,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 5 → Wels Hauptbahnhof,,
S2,linz donau hauptbahnhof 2,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 2 → Wels Hauptbahnhof,,
S2,wels hauptbahnhof,linz donau hauptbahnhof 12,night,Wels Hauptbahnhof → Linz Donau Hauptbahnhof 12,,
S2,linz donau hauptbahnhof 6,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 6 → Wels Hauptbahnhof,,
S2,linz donau hauptbahnhof 3,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 3 → Wels Hauptbahnhof,,
S2,linz donau hauptbahnhof 4,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 4 → Wels Hauptbahnhof,,
S2,linz donau hauptbahnhof 8,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 8 → Wels Hauptbahnhof,,
S2,linz donau hauptbahnhof 10,wels hauptbahnhof,night,Linz Donau Hauptbahnhof 10 → Wels Hauptbahnhof,,
S2,wels hauptbahnhof,linz donau hauptbahnhof 11,night,Wels Hauptbahnhof → Linz Donau Hauptbahnhof 11,,
S2,salzburg taxham europark s bahn,salzburg hauptbahnhof,night,Salzburg Taxham Europark S Bahn → Salzburg Hauptbahnhof,AT,AT
S2,strawalchen bahnhof,salzburg kasern s bahn,night,Strawalchen Bahnhof → Salzburg Kasern S Bahn,,AT
S2,attnang puchheim bahnhof,oberhofen zell am moos bahnhst,night,Attnang Puchheim Bahnhof → Oberhofen Zell Am Moos Bahnhst,,
S2,salzburg taxham europark s bahn,seekirchen bahnhof,night,Salzburg Taxham Europark S Bahn → Seekirchen Bahnhof,AT,
S2,freilassing bahnhof,eugendorf s bahn,night,Freilassing Bahnhof → Eugendorf S Bahn,,
S2,seekirchen bahnhof,eugendorf s bahn,night,Seekirchen Bahnhof → Eugendorf S Bahn,,
S2,eugendorf s bahn,salzburg hauptbahnhof,night,Eugendorf S Bahn → Salzburg Hauptbahnhof,,AT
S2,strawalchen bahnhof,seekirchen bahnhof,night,Strawalchen Bahnhof → Seekirchen Bahnhof,,
S2,bludenz bahnhof,gisingen bahnhof,night,Bludenz Bahnhof → Gisingen Bahnhof,,
S2,wien praterstern,wien handelskai,night,Wien Praterstern → Wien Handelskai,AT,AT
S2,wien praterstern,seyring bahnhof,night,Wien Praterstern → Seyring Bahnhof,AT,
S2,wien rennweg,gerasdorf bahnhof,night,Wien Rennweg → Gerasdorf Bahnhof,AT,
S2,wien rennweg,wien floridsdorf,night,Wien Rennweg → Wien Floridsdorf,AT,AT
S2,wien floridsdorf,ulrichskirchen bahnhof,night,Wien Floridsdorf → Ulrichskirchen Bahnhof,AT,
S2,wien rennweg,wien praterstern,night,Wien Rennweg → Wien Praterstern,AT,AT
S2,wolkersdorf bahnhof,obersdorf bahnhof,night,Wolkersdorf Bahnhof → Obersdorf Bahnhof,,
S2,ladendorf bahnhof,niederkreuzstetten bahnhof,night,Ladendorf Bahnhof → Niederkreuzstetten Bahnhof,,
S2,wolkersdorf bahnhof,wien leopoldau,night,Wolkersdorf Bahnhof → Wien Leopoldau,,AT
S2,wien hauptbahnhof,perchtoldsdorf bahnhof,night,Wien Hauptbahnhof → Perchtoldsdorf Bahnhof,AT,
S2,laa thaya bahnhof,mistelbach bahnhof,night,Laa Thaya Bahnhof → Mistelbach Bahnhof,,
S2,wolkersdorf bahnhof,wien handelskai,night,Wolkersdorf Bahnhof → Wien Handelskai,,AT
S2,wien praterstern,wien atzgersdorf,night,Wien Praterstern → Wien Atzgersdorf,AT,AT
S2,mistelbach bahnhof,wolkersdorf bahnhof,night,Mistelbach Bahnhof → Wolkersdorf Bahnhof,,
S2,wien leopoldau,wien quartier belvedere,night,Wien Leopoldau → Wien Quartier Belvedere,AT,AT
S2,wien floridsdorf,wolkersdorf bahnhof,night,Wien Floridsdorf → Wolkersdorf Bahnhof,AT,
S2,modling bahnhof,wien liesing,night,Modling Bahnhof → Wien Liesing,,AT
S3,weizelsdorf bahnhof,klagenfurt hauptbahnhof,night,Weizelsdorf Bahnhof → Klagenfurt Hauptbahnhof,,
S3,bleiburg bahnhof,wolfsberg bahnhof,night,Bleiburg Bahnhof → Wolfsberg Bahnhof,,
S3,hart b graz bahnhof 1,graz hbf 1b e,night,Hart B Graz Bahnhof 1 → Graz 1b E,AT,AT
S3,fehring,lanitzthal 2,night,Fehring → Lanitzthal 2,,
S3,fehring,lanitzthal 1,night,Fehring → Lanitzthal 1,,
S3,graz hbf 21,lanitzthal 2,night,Graz 21 → Lanitzthal 2,AT,
S3,graz hbf 1b e,lanitzthal 1,night,Graz 1b E → Lanitzthal 1,AT,
S3,graz hbf 1b e,lanitzthal 2,night,Graz 1b E → Lanitzthal 2,AT,
S3,graz hbf 1f h,lanitzthal 1,night,Graz 1f H → Lanitzthal 1,AT,
S3,graz hbf 1f h,lanitzthal 2,night,Graz 1f H → Lanitzthal 2,AT,
S3,linz donau hauptbahnhof 2,linz donau franckstrae bahnhof,night,Linz Donau Hauptbahnhof 2 → Linz Donau Franckstrae Bahnhof,,
S3,linz donau hauptbahnhof 1,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 1 → Gaisbach Wartberg Bahnhof,,
S3,linz donau hauptbahnhof 2,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 2 → Gaisbach Wartberg Bahnhof,,
S3,linz donau hauptbahnhof 22,linz donau franckstrae bahnhof,night,Linz Donau Hauptbahnhof 22 → Linz Donau Franckstrae Bahnhof,,
S3,linz donau hauptbahnhof 22,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 22 → Gaisbach Wartberg Bahnhof,,
S3,linz donau hauptbahnhof 3,st georgen gusen ort bahnhst,night,Linz Donau Hauptbahnhof 3 → St Georgen Gusen Ort Bahnhst,,
S3,linz donau hauptbahnhof 3,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 3 → Gaisbach Wartberg Bahnhof,,
S3,linz donau hauptbahnhof 4,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 4 → Gaisbach Wartberg Bahnhof,,
S3,linz donau franckstrae bahnhof,linz donau hauptbahnhof 1,night,Linz Donau Franckstrae Bahnhof → Linz Donau Hauptbahnhof 1,,
S3,linz donau hauptbahnhof 1,lungitz gusen bahnhof,night,Linz Donau Hauptbahnhof 1 → Lungitz Gusen Bahnhof,,
S3,linz donau franckstrae bahnhof,linz donau hauptbahnhof 3,night,Linz Donau Franckstrae Bahnhof → Linz Donau Hauptbahnhof 3,,
S3,lungitz gusen bahnhof,linz donau hauptbahnhof 22,night,Lungitz Gusen Bahnhof → Linz Donau Hauptbahnhof 22,,
S3,pregarten bahnhof,steyregg bahnhof,night,Pregarten Bahnhof → Steyregg Bahnhof,,
S3,linz donau hauptbahnhof 8,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 8 → Gaisbach Wartberg Bahnhof,,
S3,linz donau hauptbahnhof 21,gaisbach wartberg bahnhof,night,Linz Donau Hauptbahnhof 21 → Gaisbach Wartberg Bahnhof,,
S3,golling abtenau bahnhof,puch urstein fh,night,Golling Abtenau Bahnhof → Puch Urstein Fh,,
S3,schwarzach st veit bahnhof,golling abtenau bahnhof,night,Schwarzach St Veit Bahnhof → Golling Abtenau Bahnhof,,
S3,schwarzach st veit bahnhof,kuchl s bahn,night,Schwarzach St Veit Bahnhof → Kuchl S Bahn,,
S3,freilassing bahnhof,salzburg parsch s bahn,night,Freilassing Bahnhof → Salzburg Parsch S Bahn,,AT
S3,salzburg hauptbahnhof,puch s bahn,night,Salzburg Hauptbahnhof → Puch S Bahn,AT,
S3,hard fussach bahnhof,bregenz bahnhof,night,Hard Fussach Bahnhof → Bregenz Bahnhof,,
S3,st margrethen bahnhof,bregenz bahnhof,night,St Margrethen Bahnhof → Bregenz Bahnhof,,
S3,st margrethen bahnhof,bregenz hafen bahnhof,night,St Margrethen Bahnhof → Bregenz Hafen Bahnhof,,
S3,leobersdorf bahnhof,brunn maria enzersdorf bahnhof,night,Leobersdorf Bahnhof → Brunn Maria Enzersdorf Bahnhof,,
S3,wien floridsdorf,spillern bahnhof,night,Wien Floridsdorf → Spillern Bahnhof,AT,
S3,wien praterstern,wien jedlersdorf,night,Wien Praterstern → Wien Jedlersdorf,AT,AT
S3,wien praterstern,bisamberg bahnhof,night,Wien Praterstern → Bisamberg Bahnhof,AT,
S3,wien rennweg,wien strebersdorf,night,Wien Rennweg → Wien Strebersdorf,AT,AT
S3,wien floridsdorf,wien jedlersdorf,night,Wien Floridsdorf → Wien Jedlersdorf,AT,AT
S3,wiener neustadt hauptbahnhof,kottingbrunn bahnhof,night,Wiener Neustadt Hauptbahnhof → Kottingbrunn Bahnhof,AT,
S3,stockerau bahnhof,langenzersdorf bahnhof,night,Stockerau Bahnhof → Langenzersdorf Bahnhof,,
S3,wien floridsdorf,korneuburg bahnhof,night,Wien Floridsdorf → Korneuburg Bahnhof,AT,
S3,stockerau bahnhof,wien jedlersdorf,night,Stockerau Bahnhof → Wien Jedlersdorf,,AT
S3,stockerau bahnhof,wien brunner strae,night,Stockerau Bahnhof → Wien Brunner Strae,,AT
S3,wien jedlersdorf,wien quartier belvedere,night,Wien Jedlersdorf → Wien Quartier Belvedere,AT,AT
S3,korneuburg bahnhof,wien traisengasse,night,Korneuburg Bahnhof → Wien Traisengasse,,AT
S3,hollabrunn bahnhof,spillern bahnhof,night,Hollabrunn Bahnhof → Spillern Bahnhof,,
S3,wien rennweg,wien jedlersdorf,night,Wien Rennweg → Wien Jedlersdorf,AT,AT
S40,tulln stadt bahnhof,tulln bahnhof,night,Tulln Stadt Bahnhof → Tulln Bahnhof,,
S40,tullnerfeld bahnhof,tulln bahnhof,night,Tullnerfeld Bahnhof → Tulln Bahnhof,,
S40,st polten hauptbahnhof,traismauer bahnhof,night,St Polten Hauptbahnhof → Traismauer Bahnhof,CH,
S40,tulln bahnhof,unterkritzendorf bahnhof,night,Tulln Bahnhof → Unterkritzendorf Bahnhof,,
S40,wien heiligenstadt,st andra wordern bahnhof,night,Wien Heiligenstadt → St Andra Wordern Bahnhof,AT,
S40,wien franz josefs bahnhof,hoflein donau bahnhof,night,Wien Franz Josefs Bahnhof → Hoflein Donau Bahnhof,AT,
S40,tulln stadt bahnhof,kritzendorf bahnhof,night,Tulln Stadt Bahnhof → Kritzendorf Bahnhof,,
S40,tulln bahnhof,gemeinlebarn bahnhof,night,Tulln Bahnhof → Gemeinlebarn Bahnhof,,
S40,tullnerfeld bahnhof,hoflein donau bahnhof,night,Tullnerfeld Bahnhof → Hoflein Donau Bahnhof,,
S45,wien hutteldorf,wien penzing,night,Wien Hutteldorf → Wien Penzing,AT,AT
S45,wien hutteldorf,wien heiligenstadt,night,Wien Hutteldorf → Wien Heiligenstadt,AT,AT
S45,wien handelskai,wien penzing,night,Wien Handelskai → Wien Penzing,AT,AT
S4,arnoldstein bahnhof,villach hauptbahnhof,night,Arnoldstein Bahnhof → Villach Hauptbahnhof,,
S4,hermagor bahnhof,pockau bahnhst,night,Hermagor Bahnhof → Pockau Bahnhst,,
S4,st veit an der glan bahnhof,klagenfurt hauptbahnhof,night,St Veit An Der Glan Bahnhof → Klagenfurt Hauptbahnhof,,
S4,villach hauptbahnhof,emmersdorf im gailtal bahnhst,night,Villach Hauptbahnhof → Emmersdorf Im Gailtal Bahnhst,,
S4,st veit an der glan bahnhof,krumpendorf worthersee bahnhof,night,St Veit An Der Glan Bahnhof → Krumpendorf Worthersee Bahnhof,,
S4,bleiburg stadt bahnhst,klagenfurt lend bahnhst,night,Bleiburg Stadt Bahnhst → Klagenfurt Lend Bahnhst,,
S4,nettingsdorf bahnhof,linz donau hauptbahnhof 4,night,Nettingsdorf Bahnhof → Linz Donau Hauptbahnhof 4,,
S4,kirchdorf krems bahnhof,nostlbach st marien bahnhst,night,Kirchdorf Krems Bahnhof → Nostlbach St Marien Bahnhst,,
S4,wartberg krems bahnhof,traun oo bahnhof,night,Wartberg Krems Bahnhof → Traun Oo Bahnhof,,
S4,micheldorf in oo bahnhof,neuhofen krems bahnhof,night,Micheldorf In Oo Bahnhof → Neuhofen Krems Bahnhof,,
S4,linz donau hauptbahnhof 12,nettingsdorf bahnhof,night,Linz Donau Hauptbahnhof 12 → Nettingsdorf Bahnhof,,
S4,linz donau hauptbahnhof 1,neuhofen krems bahnhof,night,Linz Donau Hauptbahnhof 1 → Neuhofen Krems Bahnhof,,
S4,linz donau hauptbahnhof 2,neuhofen krems bahnhof,night,Linz Donau Hauptbahnhof 2 → Neuhofen Krems Bahnhof,,
S4,linz donau hauptbahnhof 11,neuhofen krems bahnhof,night,Linz Donau Hauptbahnhof 11 → Neuhofen Krems Bahnhof,,
S4,linz donau hauptbahnhof 12,neuhofen krems bahnhof,night,Linz Donau Hauptbahnhof 12 → Neuhofen Krems Bahnhof,,
S4,innsbruck hauptbahnhof,oberhofen i i bahnhof,night,Innsbruck Hauptbahnhof → Oberhofen I I Bahnhof,AT,
S4,jenbach bahnhof,hall thaur bahnhof,night,Jenbach Bahnhof → Hall Thaur Bahnhof,,
S4,telfs pfaffenhofen bahnhof,innsbruck westbahnhof,night,Telfs Pfaffenhofen Bahnhof → Innsbruck Westbahnhof,,AT
S4,landeck zams bahnhof,motz bahnhof,night,Landeck Zams Bahnhof → Motz Bahnhof,,
S4,stockerau bahnhof,tullnerfeld bahnhof,night,Stockerau Bahnhof → Tullnerfeld Bahnhof,,
S4,hausleiten bahnhof,wien jedlersdorf,night,Hausleiten Bahnhof → Wien Jedlersdorf,,AT
S4,absdorf hippersdorf bahnhof,langenzersdorf bahnhof,night,Absdorf Hippersdorf Bahnhof → Langenzersdorf Bahnhof,,
S4,stockerau bahnhof,absdorf hippersdorf bahnhof,night,Stockerau Bahnhof → Absdorf Hippersdorf Bahnhof,,
S50,unterpurkersdorf bahnhof,wien westbahnhof,night,Unterpurkersdorf Bahnhof → Wien Westbahnhof,,AT
S50,wien westbahnhof,purkersdorf zentrum bahnhof,night,Wien Westbahnhof → Purkersdorf Zentrum Bahnhof,AT,
S50,tullnerbach pressbaum bahnhof,wien hutteldorf,night,Tullnerbach Pressbaum Bahnhof → Wien Hutteldorf,,AT
S50,eichgraben altlengbach bahnhof,purkersdorf sanatorium bhf,night,Eichgraben Altlengbach Bahnhof → Purkersdorf Sanatorium Bhf,,
S50,neulengbach bahnhof,untertullnerbach bahnhof,night,Neulengbach Bahnhof → Untertullnerbach Bahnhof,,
S50,wien westbahnhof,wien penzing,night,Wien Westbahnhof → Wien Penzing,AT,AT
S50,pressbaum bahnhof,eichgraben altlengbach bahnhof,night,Pressbaum Bahnhof → Eichgraben Altlengbach Bahnhof,,
S51,mureck bahnhof,spielfeld stra bahnhof,night,Mureck Bahnhof → Spielfeld Stra Bahnhof,,
